INITDATE,GEOS-5.IMERGEARLY,0,1,2,3,4,5,6,7,8
14-Feb-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15-Feb-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16-Feb-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17-Feb-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18-Feb-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19-Feb-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20-Feb-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21-Feb-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22-Feb-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23-Feb-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24-Feb-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25-Feb-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26-Feb-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27-Feb-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28-Feb-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29-Feb-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06-Mar-2024,NaN,NaN,NaN,NaN,0.0600307025015354,0.0145348366349936,NaN,NaN,NaN,0.00174604076892138
07-Mar-2024,0.564299821853638,2.59823775291443,2.79433274269104,NaN,NaN,NaN,NaN,2.45861554145813,NaN,NaN
08-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
09-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15-Mar-2024,0.564885199069977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29-Mar-2024,2.43436408042908,NaN,2.72137570381165,3.02380442619324,2.89935564994812,NaN,NaN,NaN,NaN,NaN
30-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31-Mar-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.43141956329346
01-Apr-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02-Apr-2024,NaN,NaN,NaN,1.98338508605957,NaN,NaN,NaN,NaN,NaN,NaN
03-Apr-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04-Apr-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05-Apr-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06-Apr-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
07-Apr-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.60414266586304
08-Apr-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.72042536735535,3.27366514205933
09-Apr-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.48312215805054
10-Apr-2024,2.07227034568787,2.20127048492432,0.575532710552216,0.106634825468063,0.026424477621913,0.0471244037151337,0.272059783339501,0.337451088428498,3.72156500816345,2.70281186103821
11-Apr-2024,0.810458147525788,2.1743869304657,2.67910180091858,1.84249266386032,0.886545383930207,0.327857655286789,0.474164223670959,0.616453415155411,1.0561460018158,0.393044227361679
12-Apr-2024,0.0493575893342496,0.0120345028117299,0.00633182786405088,0.0209153292700648,0.023828861489892,0.0118485984392464,0.00495017319917679,0.00573552954010665,2.88001461029053,0.640309661626816
13-Apr-2024,0.483518505096436,0.0688821904361248,0.0285647381097079,0.0747286401689052,0.0332955054938793,0.180751979351044,0.0175320040434599,NaN,NaN,NaN
14-Apr-2024,0.818499022722245,0.144253395497799,0.238897404074669,0.169008105993271,0.170930567383766,0.216178512573243,2.81328132152557,0.245379876345396,1.0247323513031,NaN
15-Apr-2024,2.66935181617737,2.6371563911438,2.15142765045166,2.94205718040466,3.09137325286865,0.883233970403671,0.409477096796036,3.05321264266968,0.380402892827988,0.328073444962502
16-Apr-2024,3.20881152153015,0.512398260831833,0.456803673505783,1.63414093255997,2.15973262786865,2.36147108078003,3.03914415836334,2.74513564109802,2.68946433067322,2.9902578830719
17-Apr-2024,3.90290427207947,1.63194668293,1.93453145027161,2.07752442359924,2.39730215072632,2.95181226730347,3.22833652496338,4.30741119384766,2.65905411243439,2.93354072570801
18-Apr-2024,3.2042989730835,2.54691390991211,3.19179339408875,3.4813551902771,4.48267407417298,4.41411490440369,0.0713421091437339,3.55322265625,0.476121455430984,0.564508247375488
19-Apr-2024,0.115659150481224,1.89669947624207,1.43717730045319,3.12439560890198,1.16724824905396,0.667786383628846,1.98702841997147,0.408993607759476,0.287148088216782,0.111151755601168
20-Apr-2024,3.14113330841064,0.256461471319199,0.352775648236275,0.147149786353111,0.359065014123917,0.140504479408264,1.64946262836456,1.69528549909592,0.5063560962677,1.51740951538086
21-Apr-2024,3.52392129898071,1.56826448440552,0.926569938659668,0.670128226280213,0.483147084712982,0.717335164546967,0.374871164560318,1.24699945449829,0.93128592967987,0.469275289773941
22-Apr-2024,0.569309055805206,NaN,0.626513242721558,NaN,0.494767278432846,2.75179221630096,2.72947335243225,4.3709746837616,2.63130054473877,1.26402281522751
23-Apr-2024,0.46052069067955,2.53566694259644,2.93840932846069,3.92359595298767,3.94448733329773,2.00716862678528,1.8459690451622,2.93998408317566,4.71136131286621,4.93516778945923
24-Apr-2024,0.132109492272139,0.0942516326904297,NaN,NaN,NaN,0.0608076304197311,0.454871466755867,NaN,0.0341162115335465,0.204944214224815
25-Apr-2024,0.172273859381676,0.229969635605812,1.83446359634399,NaN,1.8213415145874,NaN,2.10698580741882,1.96361334323883,NaN,NaN
26-Apr-2024,NaN,NaN,NaN,3.4611828327179,NaN,3.22162222862244,NaN,3.96217017173767,3.61099061965942,NaN
27-Apr-2024,0.176212479174137,3.32975220680237,3.75261044502258,4.34735584259033,5.49461984634399,4.14064931869507,2.67948541641235,NaN,7.14011272066273e-05,5.38159022331238
28-Apr-2024,0.661221516132355,0.135097697377205,0.0335718128830195,0.0322524610906839,0.0467622950673103,0.0103877094574273,2.38715348243713,0.194520732760429,0.170696780085564,0.0122553925029933
29-Apr-2024,3.10478329658508,2.95917706489563,3.57156059741974,2.88391408920288,2.84413552284241,2.91355602741241,0.836844980716705,0.0263929920271039,0.0781318366527557,0.0804051995277405
30-Apr-2024,1.94529811143875,2.83508968353272,2.97292037010193,3.70665040016174,3.57954254150391,0.051028760150075,0.802830994129181,0.0341746099293232,0.0856388181447983,0.304084861278534
01-May-2024,2.67364454269409,3.16956896781921,2.94485116004944,3.21629581451416,2.51424765586853,0.89691401720047,0.251232677698135,0.500030010938644,0.0577621281147004,0.263256847858429
02-May-2024,2.38708577156067,2.4721016407013,3.44137167930603,3.4468080997467,0.592963886260987,0.340993076562881,1.30255641937256,0.236513875424862,0.841574013233185,0.09029246494174
03-May-2024,2.82702293395996,3.00528883934021,2.66236395835877,3.70763630867004,3.86130585670471,1.97919248342514,2.25904905796051,1.69178152084351,0.602444779872895,2.56583273410797
04-May-2024,0.433247137069702,0.564158856868744,0.596898055076599,2.14124054908752,2.43714120388031,3.88572807312012,0.346985024213791,0.444199740886688,0.0969140037894249,0.889200282096863
05-May-2024,0.489535719156265,1.19250596761704,1.43119909763336,1.29554319381714,1.12484879493713,0.509182596206665,0.229967132210732,0.594649893045425,0.393560802936554,0.36213726401329
06-May-2024,1.12187206745148,0.455299818515778,0.467045873403549,0.396021836996079,0.315818521380424,0.190958738327026,0.0724852696061135,0.392190098762512,0.17776792049408,0.365318423509598
07-May-2024,3.1258261680603,0.830651700496674,0.798299407958985,0.859248864650726,0.723315107822419,0.692068731784821,0.56850255727768,0.285684069991112,0.601944208145142,0.365505835413933
08-May-2024,2.43198540210724,0.937807428836823,1.19630234241486,1.64126694202423,1.72365097999573,1.50122320652008,1.31991469860077,0.620992267131805,0.558930611610413,1.95315144062042
09-May-2024,3.23439538478851,2.4410005569458,2.52029185295105,2.85797805786133,3.93306679725647,2.74879949092865,3.61417880058289,2.32222676277161,3.55613474845886,3.7571418762207
10-May-2024,4.57177114486694,3.91052508354187,3.35728960037232,3.47378408908844,4.0349513053894,5.66181306838989,4.20373592376709,5.0975531578064,2.35605185031891,4.87347984313965
11-May-2024,6.24581232070923,5.72182774543762,5.61601233482361,4.73325490951538,4.16478824615479,5.42412648200989,6.01728105545044,5.26238965988159,6.73298683166504,0.856038272380829
12-May-2024,7.0264892578125,6.4290032863617,6.31981315612793,6.47733416557312,6.01768445968628,5.8525502204895,5.17927303314209,6.82637724876404,5.36560015678406,7.64011430740356
13-May-2024,7.18281269073486,7.61647596359253,8.06199493408203,7.85777444839478,7.40588135719299,5.68093152046204,8.09450569152832,4.54235887527466,8.25012016296387,5.99763512611389
14-May-2024,1.35465416908264,0.639006620645523,0.384689080715179,0.617352932691574,1.18982697725296,0.599961841106415,0.829076039791107,8.56952533721924,0.492013618350029,0.946501100063324
15-May-2024,2.56815409660339,0.663149338960648,0.692959320545196,0.650529992580414,0.699702441692352,0.61492235660553,0.558310639858246,2.44781246185303,6.19922862052917,0.689589858055115
16-May-2024,4.79426774978638,2.37075400352478,2.40495584011078,2.49339773654938,2.67765800952911,2.06012368202209,1.36473417282104,0.931009256839752,5.0296573638916,0.735100442171097
17-May-2024,4.64143743515015,3.50507569313049,4.08449859619141,3.89866950511932,2.45107362270355,2.45080115795135,4.84803123474121,4.65700483322144,3.49408900737762,9.41651983261109
18-May-2024,2.89201483726502,0.567611843347549,0.737889462709427,0.270658004283905,0.647875726222992,0.389684614539146,0.226696300506592,0.56905271410942,3.42109417915344,3.93062686920166
19-May-2024,6.22532558441162,1.23104107379913,2.07485737800598,0.912660878896713,0.798016595840454,0.914222359657288,0.801488035917282,0.625658226013184,0.363543194532394,0.25490802526474
20-May-2024,8.49282398223877,3.9768833398819,4.45882225036621,4.40201587677002,2.58713603019714,4.05328798294067,3.14670667648315,2.46518697738647,3.01701638698578,0.320666307210924
21-May-2024,5.42910823822022,6.00470547676086,5.27970728874206,6.72289729118347,4.52305297851562,0.959860664606094,2.88894844055176,6.37862071990967,0.862005639076235,0.877291518449783
22-May-2024,6.63902425765991,7.68981051445007,8.03913059234619,6.6466986656189,7.40747098922729,0.77026692032814,1.41283853054047,4.30414009094238,7.22515892982483,2.48185391426086
23-May-2024,3.82430000305176,1.21231030225754,1.02967828512192,1.1875400185585,0.945588237047195,0.941758644580841,0.348565569519997,0.185565397143364,0.398873448371887,0.485709023475647
24-May-2024,4.22264490127564,1.77682664394378,1.71239211559296,3.15061182975769,6.51481304168701,2.52488160133362,0.702491110563278,0.268214821815491,0.307241261005402,0.110260806232691
25-May-2024,1.99394196271897,2.79172306060791,2.99761321544647,3.74738051891327,4.33389649391174,6.49868984222412,3.67451496124268,0.865851581096649,0.684543836116791,0.657573282718658
26-May-2024,3.59410002231598,2.20427665710449,3.76722812652588,3.81519663333893,2.49652504920959,4.02786321640015,0.844029903411865,4.39764451980591,0.769597190618515,0.950227457284927
27-May-2024,0.659723460674286,3.43369164466858,6.06053318977356,6.34950013160705,6.51994090080261,2.63235800266266,6.99417686462402,2.46723306179047,4.17295713424683,4.74578399658203
28-May-2024,0.0924974083900452,0.0934694521129131,0.148919010162353,0.292444580793381,0.232905846834183,0.236049200594425,0.158445611596107,8.90401458740234,3.9559855222702,2.33918948173523
29-May-2024,0.675272405147552,0.378819420933723,0.341556459665298,0.416528826951981,0.0573348853737116,0.126178301870823,0.353987312316895,0.833312064409256,0.436901962757111,0.90632985830307
30-May-2024,2.28187584877014,0.884962499141693,0.919863069057465,0.855670654773712,1.09983901977539,0.553837317228317,0.577024734020233,0.825512659549713,3.70044047832489,0.113471692800522
31-May-2024,5.69564609527588,4.77742166519165,4.83147621154785,4.71209764480591,3.87719221115112,3.86558363437653,1.98750443458557,2.32523441314697,1.68841272592545,6.23887157440186
01-Jun-2024,7.59675335884094,7.11769142150879,7.03912143707275,7.85867495536804,7.99454822540283,7.08652276992798,6.53625059127808,5.87810497283936,5.18523406982422,3.2034111738205
02-Jun-2024,8.76853971481323,8.25634384155273,8.37159442901611,7.61485624313354,8.95985479354859,9.10268936157227,9.13397264480591,9.52450065612793,8.54541854858398,5.59857258796692
03-Jun-2024,9.66860370635986,9.40730953216553,9.38983917236328,9.02372360229492,7.54917192459106,8.81639747619629,6.97227158546448,6.45708270072937,9.5730507850647,2.66026532649994
04-Jun-2024,10.1235101699829,9.93320779800415,9.57567958831787,10.2890913009644,9.240980052948,9.06026773452759,7.77242040634155,9.04710454940796,5.02796630859375,1.76410384178162
05-Jun-2024,10.6191089630127,8.99101619720459,9.88498086929321,9.81885862350464,9.78644075393677,10.8309175491333,10.5444917678833,0.625473439693451,4.80619120597839,0.411307999491691
06-Jun-2024,12.2815713882446,7.31445217132568,10.1433479309082,10.5333859443665,12.0301223754883,11.2515794754028,11.1363669395447,11.7565791130066,0.940935671329498,0.0792333431541919
07-Jun-2024,10.4115718841553,8.93727588653564,9.26006259918213,9.4915002822876,8.19174814224243,11.4725175857544,9.17507562637329,8.47712516784668,11.6847137451172,0.472923576831818
08-Jun-2024,9.89017467498779,7.71954092979431,9.30993957519531,9.06435356140137,7.14031195640564,9.02595167160034,5.73636860847473,2.13886919021606,6.55120038986206,12.6999267578125
09-Jun-2024,7.04742994308473,2.81936445236205,4.355073595047,8.41755208969116,2.11215208768844,2.52699267864227,6.7200306892395,3.295099401474,1.13616441488266,5.36420006752014
10-Jun-2024,3.82504358291626,1.7885605096817,2.13234894275665,2.44685306549072,8.25388469696045,0.601728409528732,1.72420209646225,0.520991963148117,0.166837155818939,0.97538942694664
11-Jun-2024,4.12962827682495,0.433879196643829,0.481114387512207,0.563690477609634,0.731227481365203,3.27019906044006,0.706760329008102,NaN,0.845719414949417,0.633878511190414
12-Jun-2024,8.5129186630249,2.80755639076233,2.39422130584717,2.69777131080627,2.83329482078552,4.15029292106628,10.3915958404541,3.34589121341705,NaN,3.43539528846741
13-Jun-2024,2.54992098808289,2.58827526569366,1.79632833003998,3.24867150783539,4.97045502662659,4.46762881278992,6.91300463676453,11.5959609031677,4.72439699172974,NaN
14-Jun-2024,0.963525688648224,0.226187060773373,0.266657507419586,0.156349767744541,0.382031321525574,0.36120825111866,0.625620144605636,1.1335636138916,1.98386027812958,0.971979755163193
15-Jun-2024,2.9828254699707,0.736684727668762,0.697084379196167,0.768578433990478,0.51004546880722,0.839806985855102,0.804668682813644,0.733550947904587,0.547145491838455,1.32791546583176
16-Jun-2024,5.87265939712524,3.38215148448944,3.27881798744202,2.96821618080139,3.09802844524383,1.85013892650604,2.94770994186401,2.2441287279129,3.25955662727356,1.89124804735184
17-Jun-2024,4.60797882080078,5.02715048789978,4.75887022018432,5.02217245101929,5.70555047988892,5.77052688598633,4.91777873039246,4.80103902816772,4.39602961540222,7.28380799293518
18-Jun-2024,4.15930500030518,5.08221936225891,5.37821450233459,4.85387997627258,5.2482524394989,6.13873138427734,6.39580264091492,6.82997245788574,4.04729845523834,3.94314346313477
19-Jun-2024,6.97349987030029,3.03738293647766,4.14310750961304,5.58476347923279,4.58526782989502,6.81365795135498,7.0899866104126,1.16219259500503,6.64864168167114,5.44218230247498
20-Jun-2024,4.4327338218689,1.78947523832321,2.00089460611343,0.967603212594986,0.866897493600845,1.15868935585022,0.992521631717682,4.31897144317627,1.16324359178543,0.646705663204193
21-Jun-2024,6.78437433242798,4.42792248725891,5.06734576225281,6.81107945442199,4.65708842277527,4.62814836502075,2.80203793048859,1.93528678417206,0.743623220920563,3.03875026702881
22-Jun-2024,7.26776084899902,6.18812317848205,5.33816227912903,6.45847682952881,7.58124222755432,2.44985163211822,5.76296019554138,5.15700759887695,4.05212025642395,5.25204563140869
23-Jun-2024,3.82211174964905,4.32865405082703,5.61693115234375,6.45836997032166,6.10050158500671,6.82013788223267,4.7384997844696,7.06916408538818,4.61901264190674,2.86567854881286
24-Jun-2024,9.3085636138916,7.75146837234497,7.26305513381958,7.58410797119141,8.91530103683472,8.57016868591309,8.79044713973999,4.90345101356506,7.07520217895508,7.69464182853699
25-Jun-2024,12.522091293335,12.0747632980347,11.8462762832642,10.7274983406067,10.3392532348633,11.1553234100342,9.96402530670166,12.0055122375488,0.633777976036072,7.76851949691772
26-Jun-2024,2.47329382896423,0.474694168567657,0.716668397188187,0.706435602903366,0.796484804153442,2.94140954017639,10.5559160232544,0.87071903347969,5.9964653968811,2.07779109477997
27-Jun-2024,3.16242570877075,0.799475258588791,0.837456834316254,0.937257021665573,0.87027804851532,0.695681041479111,0.55231254696846,0.526381385326385,1.38676137924194,1.43228423595428
28-Jun-2024,4.82447957992554,2.98483695983887,3.41921606063843,3.64024248123169,3.35148639678955,3.44955372810364,2.09406373500824,0.792930823564529,2.2056791305542,4.73080868721008
29-Jun-2024,0.0689883947372436,0.573536652326584,1.41810481548309,2.19551413059235,4.46446042060852,6.41563267707825,5.22711129188538,4.19467072486877,2.6012487411499,5.7799102306366
30-Jun-2024,0.258300065994263,0.0616743981838226,0.0724047072231769,0.209723196923733,0.081330282241106,0.15479606539011,0.0732334427535534,0.724299955368042,0.652276253700256,0.0644201226532459
01-Jul-2024,0.968622398376465,0.650736051797867,0.646297681331634,0.674143290519714,1.40606659650803,0.665802222490311,0.705656331777572,0.45208977162838,2.07446842193603,2.34742937088013
02-Jul-2024,4.59826622009277,3.10455837249756,3.03801259994507,2.99274663925171,2.76610147953033,4.11142311096191,3.20944886207581,1.46914087533951,0.758990788459778,5.76536469459534
03-Jul-2024,1.53563487529755,5.8976306438446,4.85203013420105,3.96964190006256,3.77657113075256,6.15653495788574,7.02658262252808,5.02928247451782,2.49627015590668,2.07867534160614
04-Jul-2024,1.33621761798859,0.767399019002914,1.07858003377914,0.781533896923065,0.79068494439125,0.301612940430641,0.64418665766716,0.419262352585793,0.961052757501602,0.346305909752846
05-Jul-2024,2.50693054199219,0.616944986581802,0.664567762613296,0.577063626050949,0.700740796327591,0.470535814762115,0.235386008024216,0.419635638594627,0.482614615559578,0.584053915739059
06-Jul-2024,4.29350690841675,2.01774439811706,2.43430757522583,1.41646685600281,2.38483698368072,3.03459887504578,2.55065042972565,NaN,1.55705045461655,0.707132536172867
07-Jul-2024,8.18863754272461,6.29407005310059,6.41181645393372,6.53766264915466,0.589384323358536,6.46061067581177,0.744502019882202,5.81069836616516,NaN,NaN
08-Jul-2024,10.4648551940918,9.67368717193603,9.80083265304565,8.83609046936035,8.99511804580689,3.64151713848114,9.24970293045044,0.670995795726776,5.43988080024719,NaN
09-Jul-2024,0.614767849445343,0.677583062648773,0.733986324071884,0.819560235738754,0.656312900781631,1.75128993988037,3.96127061843872,0.492559322714806,0.650329941511154,0.428303924202919
10-Jul-2024,1.4696982383728,0.45927118062973,0.495422875881195,0.670309120416641,0.864492154121399,0.735760152339935,0.140321232378483,0.316134199500084,0.643371373414993,0.621194142103195
11-Jul-2024,4.84369115829468,1.39767102003098,1.62193230390549,2.67417013645172,2.79502422809601,5.69373455047607,3.65617151260376,0.204131250083446,0.719307446479797,2.97030599117279
12-Jul-2024,10.2324028015137,7.35259480476379,7.73765912055969,7.30908064842224,7.84051656723022,0.688630747795105,7.51917500495911,10.513477230072,1.68397251367569,3.86477680206299
13-Jul-2024,10.9415998458862,9.60891189575195,10.1707236289978,10.5034020423889,10.2079217910767,10.5350221633911,2.59342114925384,3.6174042224884,12.4922640800476,7.44461326599121
14-Jul-2024,10.0252614974976,5.05073561668396,6.73688054084778,10.2970618247986,12.9613739013672,10.6623272895813,12.6979392051697,1.60640997886658,0.588015580177307,3.53208830356598
15-Jul-2024,4.33718967437744,0.898536884784698,0.866267210245132,1.61678427457809,2.13310840129852,0.773032981157303,3.51776118278503,1.8783586025238,0.675718480348587,0.513805055618286
16-Jul-2024,2.13489546775818,0.677597987651825,0.949513244628906,1.62299706935883,1.56431967020035,0.692919504642486,0.954617667198181,4.85276908874512,4.53142728805542,2.58116898536682
17-Jul-2024,1.28339548110962,0.343921980261803,0.276818397641182,0.547347402572632,0.732024067640304,0.911867302656174,0.574062198400497,0.660833787918091,0.0796415120363235,5.2865264415741
18-Jul-2024,2.21229672431946,0.352631628513336,0.419191896915436,0.448914995789528,0.86270244717598,2.13533451557159,2.11974079608917,1.9221694111824,1.55094717741013,0.469026488065719
19-Jul-2024,4.61253881454468,1.13691548109054,1.34270904064178,1.77322248220444,2.21002526283264,3.21491348743438,7.48783917427063,4.256756067276,3.25684707164764,4.41153635978699
20-Jul-2024,2.64107608795166,2.34204962253571,4.05753655433655,3.07204082012176,2.45933096408844,0.768206810951233,4.3515613079071,6.27069005966186,8.94053182601928,4.30112586021423
21-Jul-2024,5.03462438583374,0.985144472122192,0.912454259395599,0.584389853477478,0.927757501602173,0.842626851797104,1.19343036413193,2.79810302257537,6.47291722297668,11.4598470687866
22-Jul-2024,6.21636304855347,3.72721004486084,3.96415584087371,3.6526130437851,1.61186699867249,3.7433691740036,3.04318909645081,3.48231129646301,5.91729536056519,8.7169264793396
23-Jul-2024,5.82412939071655,4.32186717987061,4.71466660499573,4.97607126235962,4.556795835495,2.63400769233703,4.23903951644897,4.92927327156067,4.18467464447021,6.68641185760498
24-Jul-2024,5.78451404571533,4.41801562309265,4.44396033287048,5.64248204231262,5.647278881073,4.24404921531677,4.11527104377747,2.72759516239166,5.06999073028565,5.3230628490448
25-Jul-2024,0.165644094347954,0.0851754628121852,4.82527241706848,6.32867546081543,2.85670990943908,1.20831936597824,0.108895149081945,7.61950621604919,6.31342616081238,1.5830597281456
26-Jul-2024,0.87961630821228,0.620290994644165,0.650991785526276,6.44288787841797,8.08265857696533,5.14558773040771,1.74643949270248,0.703538262844086,10.1502819061279,8.56108913421631
27-Jul-2024,3.95089640617371,3.41053359508514,3.80136871337891,4.43275213241577,9.32353010177612,9.59872617721558,8.48754167556763,6.89751167297363,3.82739953994751,10.6714517593384
28-Jul-2024,7.47579927444458,6.50485353469849,7.09883441925049,6.98093967437744,7.73925485610962,9.76727142333984,10.121067237854,11.8821361541748,10.0837971687317,8.37107276916504
29-Jul-2024,9.52131118774414,8.15491609573364,9.01121988296509,8.921120262146,9.04396944046021,10.4128358840942,11.9127157211304,10.0689256668091,9.01541957855225,10.4021167755127
30-Jul-2024,9.84596500396728,9.03016834259033,9.5268256187439,9.27419424057007,9.87489356994629,10.8725799560547,11.3606750488281,11.969699382782,3.72668707370758,8.66696472167969
31-Jul-2024,1.59079167842865,4.4356466293335,6.5489194393158,0.940157133340836,6.33073148727417,10.329944896698,7.06756038665771,11.5577072143555,13.6625191688538,7.05971179008484
01-Aug-2024,4.52264556884766,1.93450615406036,2.57354907989502,4.43811330795288,5.02886023521423,2.52563533782959,1.55063798427582,0.763346004486084,0.766080850362777,12.8066808700562
02-Aug-2024,6.71938228607178,3.73041613101959,4.27365384101868,5.47460541725159,8.30471992492676,6.22319717407227,5.46059365272522,3.70626266002655,2.66223700046539,0.842892736196518
03-Aug-2024,8.28944339752197,3.61968038082123,3.66108932495117,5.79471697807312,5.23210878372192,3.49778184890747,0.782370811700821,6.03797454833984,3.61434841156006,1.83018425703049
04-Aug-2024,8.97329330444336,3.31125240325928,4.91004900932312,5.19363613128662,7.3497585773468,4.54163789749146,2.37855875492096,1.6686359167099,0.51228631734848,1.518858730793
05-Aug-2024,9.78298492431641,5.2970892906189,6.13031578063965,7.08124418258667,6.05526127815247,7.63719716072083,6.11438598632813,5.13002576828003,6.04894795417786,1.74489712715149
06-Aug-2024,10.5105209350586,6.6573326587677,7.19581251144409,7.44339079856872,7.30320606231689,7.55322217941284,6.75914106369018,7.06969184875488,6.39470920562744,5.43209233283997
07-Aug-2024,10.1855913162231,7.18331775665283,7.71082878112793,7.43702411651611,7.76561260223389,7.14244222640991,6.14576058387756,6.72812070846558,10.0136013031006,8.19076547622681
08-Aug-2024,9.18348522186279,7.34449291229248,8.48311405181885,9.39800586700439,8.46174716949463,8.33529386520386,7.13726649284363,6.45461826324463,7.12100806236267,0.932939463853836
09-Aug-2024,4.4385537147522,5.790766954422,5.36400933265686,7.16437172889709,9.88917016983032,8.1939338684082,9.78021106719971,9.07123966217041,7.15146956443787,8.77324275970459
10-Aug-2024,0.728936660289764,0.715815937519073,0.736714404821396,2.75917031764984,1.49176260232925,0.329828718304634,1.62678844928741,10.6434413909912,10.1132071495056,9.27913722991944
11-Aug-2024,0.857250010967255,0.499859309196472,0.598622471094131,0.527359539270401,0.471166849136352,0.738089573383331,0.489117923378944,0.886221462488174,9.83032207489014,11.0457748413086
12-Aug-2024,2.35908184051514,0.875869309902191,0.840949964523315,0.689931792020798,0.69265753030777,0.462960517406464,0.797084128856659,0.552919602394104,0.871858090162277,10.4001707077026
13-Aug-2024,5.63008718490601,3.20340812206268,3.51915354728699,3.48482487201691,2.23378033638,2.24509565830231,0.706036901473999,0.932140231132507,1.41851871013641,2.57272231578827
